Junction ID,Security Control ID,NIST Control ID,DISA Control ID,CCI ID,Type
3470,SA-08-06,SA-8(6),SA-8 (6),CCI-004727,Technical
3471,SA-08-07,SA-8(7),SA-8 (7),CCI-004728,Technical
3472,SA-08-07,SA-8(7),SA-8 (7),CCI-004728,Policy
3473,SA-08-07,SA-8(7),SA-8 (7),CCI-004729,Technical
3474,SA-08-07,SA-8(7),SA-8 (7),CCI-004729,Policy
3475,SA-08-08,SA-8(8),SA-8 (8),CCI-004730,Policy
3476,SA-08-08,SA-8(8),SA-8 (8),CCI-004730,Technical
3477,SA-08-08,SA-8(8),SA-8 (8),CCI-004731,Policy
3478,SA-08-08,SA-8(8),SA-8 (8),CCI-004731,Technical
3479,SA-08-09,SA-8(9),SA-8 (9),CCI-004732,Technical
3480,SA-08-09,SA-8(9),SA-8 (9),CCI-004732,Policy
3481,SA-08-09,SA-8(9),SA-8 (9),CCI-004733,Policy
3482,SA-08-09,SA-8(9),SA-8 (9),CCI-004733,Technical
3483,SA-08-10,SA-8(10),SA-8 (10),CCI-004734,Technical
3484,SA-08-10,SA-8(10),SA-8 (10),CCI-004734,Policy
3485,SA-08-10,SA-8(10),SA-8 (10),CCI-004735,Policy
3486,SA-08-10,SA-8(10),SA-8 (10),CCI-004735,Technical
3487,SA-08-11,SA-8(11),SA-8 (11),CCI-004736,Policy
3488,SA-08-11,SA-8(11),SA-8 (11),CCI-004736,Technical
3489,SA-08-11,SA-8(11),SA-8 (11),CCI-004737,Policy
3490,SA-08-11,SA-8(11),SA-8 (11),CCI-004737,Technical
3491,SA-08-12,SA-8(12),SA-8 (12),CCI-004738,Policy
3492,SA-08-12,SA-8(12),SA-8 (12),CCI-004738,Technical
3493,SA-08-12,SA-8(12),SA-8 (12),CCI-004739,Technical
3494,SA-08-12,SA-8(12),SA-8 (12),CCI-004739,Policy
3495,SA-08-13,SA-8(13),SA-8 (13),CCI-004740,Policy
3496,SA-08-13,SA-8(13),SA-8 (13),CCI-004740,Technical
3497,SA-08-13,SA-8(13),SA-8 (13),CCI-004741,Policy
3498,SA-08-13,SA-8(13),SA-8 (13),CCI-004741,Technical
3499,SA-08-14,SA-8(14),SA-8 (14),CCI-004742,Policy
3500,SA-08-14,SA-8(14),SA-8 (14),CCI-004742,Technical
3501,SA-08-14,SA-8(14),SA-8 (14),CCI-004743,Policy
3502,SA-08-14,SA-8(14),SA-8 (14),CCI-004743,Technical
3503,SA-08-15,SA-8(15),SA-8 (15),CCI-004744,Technical
3504,SA-08-15,SA-8(15),SA-8 (15),CCI-004744,Policy
3505,SA-08-15,SA-8(15),SA-8 (15),CCI-004745,Policy
3506,SA-08-15,SA-8(15),SA-8 (15),CCI-004745,Technical
3507,SA-08-16,SA-8(16),SA-8 (16),CCI-004746,Technical
3508,SA-08-16,SA-8(16),SA-8 (16),CCI-004746,Policy
3509,SA-08-16,SA-8(16),SA-8 (16),CCI-004747,Technical
3510,SA-08-16,SA-8(16),SA-8 (16),CCI-004747,Policy
3511,SA-08-17,SA-8(17),SA-8 (17),CCI-004748,Policy
3512,SA-08-17,SA-8(17),SA-8 (17),CCI-004748,Technical
3513,SA-08-17,SA-8(17),SA-8 (17),CCI-004749,Policy
3514,SA-08-17,SA-8(17),SA-8 (17),CCI-004749,Technical
3515,SA-08-18,SA-8(18),SA-8 (18),CCI-004750,Policy
3516,SA-08-18,SA-8(18),SA-8 (18),CCI-004750,Technical
3517,SA-08-18,SA-8(18),SA-8 (18),CCI-004751,Policy
3518,SA-08-18,SA-8(18),SA-8 (18),CCI-004751,Technical
3519,SA-08-19,SA-8(19),SA-8 (19),CCI-004752,Policy
3520,SA-08-19,SA-8(19),SA-8 (19),CCI-004752,Technical
3521,SA-08-19,SA-8(19),SA-8 (19),CCI-004753,Policy
3522,SA-08-19,SA-8(19),SA-8 (19),CCI-004753,Technical
3523,SA-08-20,SA-8(20),SA-8 (20),CCI-004754,Technical
3524,SA-08-20,SA-8(20),SA-8 (20),CCI-004754,Policy
3525,SA-08-20,SA-8(20),SA-8 (20),CCI-004755,Policy
3526,SA-08-20,SA-8(20),SA-8 (20),CCI-004755,Technical
3527,SA-08-21,SA-8(21),SA-8 (21),CCI-004756,Policy
3528,SA-08-21,SA-8(21),SA-8 (21),CCI-004756,Technical
3529,SA-08-21,SA-8(21),SA-8 (21),CCI-004757,Technical
3530,SA-08-21,SA-8(21),SA-8 (21),CCI-004757,Policy
3531,SA-08-22,SA-8(22),SA-8 (22),CCI-004758,Technical
3532,SA-08-22,SA-8(22),SA-8 (22),CCI-004758,Policy
3533,SA-08-22,SA-8(22),SA-8 (22),CCI-004759,Technical
3534,SA-08-22,SA-8(22),SA-8 (22),CCI-004759,Policy
3535,SA-08-23,SA-8(23),SA-8 (23),CCI-004760,Policy
3536,SA-08-23,SA-8(23),SA-8 (23),CCI-004760,Technical
3537,SA-08-23,SA-8(23),SA-8 (23),CCI-004761,Policy
3538,SA-08-23,SA-8(23),SA-8 (23),CCI-004761,Technical
3539,SA-08-24,SA-8(24),SA-8 (24),CCI-004762,Policy
3540,SA-08-24,SA-8(24),SA-8 (24),CCI-004762,Technical
3541,SA-08-24,SA-8(24),SA-8 (24),CCI-004763,Policy
3542,SA-08-24,SA-8(24),SA-8 (24),CCI-004763,Technical
3543,SA-08-25,SA-8(25),SA-8 (25),CCI-004764,Technical
3544,SA-08-25,SA-8(25),SA-8 (25),CCI-004764,Policy
3545,SA-08-25,SA-8(25),SA-8 (25),CCI-004765,Policy
3546,SA-08-25,SA-8(25),SA-8 (25),CCI-004765,Technical
3547,SA-08-26,SA-8(26),SA-8 (26),CCI-004766,Policy
3548,SA-08-26,SA-8(26),SA-8 (26),CCI-004766,Technical
3549,SA-08-26,SA-8(26),SA-8 (26),CCI-004767,Policy
3550,SA-08-26,SA-8(26),SA-8 (26),CCI-004767,Technical
3551,SA-08-27,SA-8(27),SA-8 (27),CCI-004768,Technical
3552,SA-08-27,SA-8(27),SA-8 (27),CCI-004768,Policy
3553,SA-08-27,SA-8(27),SA-8 (27),CCI-004769,Policy
3554,SA-08-27,SA-8(27),SA-8 (27),CCI-004769,Technical
3555,SA-08-28,SA-8(28),SA-8 (28),CCI-004770,Technical
3556,SA-08-28,SA-8(28),SA-8 (28),CCI-004770,Policy
3557,SA-08-28,SA-8(28),SA-8 (28),CCI-004771,Technical
3558,SA-08-28,SA-8(28),SA-8 (28),CCI-004771,Policy
3559,SA-08-29,SA-8(29),SA-8 (29),CCI-004772,Technical
3560,SA-08-29,SA-8(29),SA-8 (29),CCI-004772,Policy
3561,SA-08-29,SA-8(29),SA-8 (29),CCI-004773,Policy
3562,SA-08-29,SA-8(29),SA-8 (29),CCI-004773,Technical
3563,SA-08-30,SA-8(30),SA-8 (30),CCI-004774,Technical
3564,SA-08-30,SA-8(30),SA-8 (30),CCI-004774,Policy
3565,SA-08-30,SA-8(30),SA-8 (30),CCI-004775,Technical
3566,SA-08-30,SA-8(30),SA-8 (30),CCI-004775,Policy
3567,SA-08-31,SA-8(31),SA-8 (31),CCI-004776,Policy
3568,SA-08-31,SA-8(31),SA-8 (31),CCI-004776,Technical
3569,SA-08-31,SA-8(31),SA-8 (31),CCI-004777,Policy
3570,SA-08-31,SA-8(31),SA-8 (31),CCI-004777,Technical
3571,SA-08-32,SA-8(32),SA-8 (32),CCI-004778,Technical
3572,SA-08-32,SA-8(32),SA-8 (32),CCI-004778,Policy
3573,SA-08-32,SA-8(32),SA-8 (32),CCI-004779,Policy
3574,SA-08-32,SA-8(32),SA-8 (32),CCI-004779,Technical
3575,SA-08-33,SA-8(33),SA-8 (33),CCI-004780,Policy
3576,SA-08-33,SA-8(33),SA-8 (33),CCI-004780,Technical
3577,SA-08-33,SA-8(33),SA-8 (33),CCI-004781,Technical
3578,SA-08-33,SA-8(33),SA-8 (33),CCI-004781,Policy
3579,SA-09-00,SA-9,SA-9 a,CCI-004782,Policy
3580,SA-09-00,SA-9,SA-9 a,CCI-004783,Policy
3581,SA-09-00,SA-9,SA-9 a,CCI-004784,Policy
3582,SA-09-00,SA-9,SA-9 b,CCI-004785,Policy
3583,SA-09-00,SA-9,SA-9 b,CCI-004786,Policy
3584,SA-09-03,SA-9(3),SA-9 (3),CCI-004787,Policy
3585,SA-09-03,SA-9(3),SA-9 (3),CCI-004788,Policy
3586,SA-09-03,SA-9(3),SA-9 (3),CCI-004789,Policy
3587,SA-09-03,SA-9(3),SA-9 (3),CCI-004790,Policy
3588,SA-09-06,SA-9(6),SA-9 (6),CCI-004791,Policy
3589,SA-09-07,SA-9(7),SA-9 (7),CCI-004792,Policy
3590,SA-09-08,SA-9(8),SA-9 (8),CCI-004793,Policy
3591,SA-10-00,SA-10,SA-10 d,CCI-004794,Policy
3592,SA-10-07,SA-10(7),SA-10 (7),CCI-004795,Policy
3593,SA-10-07,SA-10(7),SA-10 (7),CCI-004796,Policy
3594,SA-10-07,SA-10(7),SA-10 (7),CCI-004797,Policy
3595,SA-11-00,SA-11,SA-11 a,CCI-004798,Policy
3596,SA-11-00,SA-11,SA-11 a,CCI-004799,Policy
3597,SA-11-00,SA-11,SA-11 b,CCI-004800,Policy
3598,SA-11-02,SA-11(2),SA-11 (2) (a),CCI-004801,Policy
3599,SA-11-02,SA-11(2),SA-11 (2) (a),CCI-004802,Policy
3600,SA-11-02,SA-11(2),SA-11 (2) (b),CCI-004803,Policy
3601,SA-11-02,SA-11(2),SA-11 (2) (b),CCI-004804,Policy
3602,SA-11-02,SA-11(2),SA-11 (2) (c),CCI-004805,Policy
3603,SA-11-02,SA-11(2),SA-11 (2) (c),CCI-004806,Policy
3604,SA-11-02,SA-11(2),SA-11 (2) (d),CCI-004807,Policy
3605,SA-11-02,SA-11(2),SA-11 (2) (d),CCI-004808,Policy
3606,SA-11-03,SA-11(3),SA-11 (3) (a),CCI-004809,Policy
3607,SA-11-03,SA-11(3),SA-11 (3) (a),CCI-004810,Policy
3608,SA-11-03,SA-11(3),SA-11 (3) (a),CCI-004811,Policy
3609,SA-11-05,SA-11(5),SA-11 (5) (a),CCI-004812,Policy
3610,SA-11-05,SA-11(5),SA-11 (5) (b),CCI-004813,Policy
3611,SA-11-09,SA-11(9),SA-11 (9),CCI-004814,Policy
3612,SA-11-09,SA-11(9),SA-11 (9),CCI-004815,Policy
3613,SA-15-00,SA-15,SA-15 a 1,CCI-004816,Policy
3614,SA-15-00,SA-15,SA-15 b,CCI-004817,Policy
3615,SA-15-00,SA-15,SA-15 b,CCI-004818,Policy
3616,SA-15-00,SA-15,SA-15 b,CCI-004819,Policy
3617,SA-15-00,SA-15,SA-15 b,CCI-004820,Policy
3618,SA-15-00,SA-15,SA-15 b,CCI-004821,Policy
3619,SA-15-00,SA-15,SA-15 b,CCI-004822,Policy
3620,SA-15-02,SA-15(2),SA-15 (2),CCI-004823,Policy
3621,SA-15-02,SA-15(2),SA-15 (2),CCI-004824,Policy
3622,SA-15-03,SA-15(3),SA-15 (3) (a),CCI-004825,Policy
3623,SA-15-03,SA-15(3),SA-15 (3) (b),CCI-004826,Policy
3624,SA-15-07,SA-15(7),SA-15 (7) (a),CCI-004827,Policy
3625,SA-15-07,SA-15(7),SA-15 (7) (b),CCI-004828,Policy
3626,SA-15-07,SA-15(7),SA-15 (7) (c),CCI-004829,Policy
3627,SA-15-07,SA-15(7),SA-15 (7) (d),CCI-004830,Policy
3628,SA-15-10,SA-15(10),SA-15 (10),CCI-004831,Policy
3629,SA-15-10,SA-15(10),SA-15 (10),CCI-004832,Policy
3630,SA-15-11,SA-15(11),SA-15 (11),CCI-004833,Policy
3631,SA-15-12,SA-15(12),SA-15 (12),CCI-004834,Policy
3632,SA-16-00,SA-16,SA-16,CCI-004835,Policy
3633,SA-16-00,SA-16,SA-16,CCI-004836,Policy
3634,SA-17-00,SA-17,SA-17,CCI-004837,Policy
3635,SA-17-00,SA-17,SA-17 a,CCI-004838,Policy
3636,SA-17-00,SA-17,SA-17 b,CCI-004839,Policy
3637,SA-17-00,SA-17,SA-17 b,CCI-004840,Policy
3638,SA-17-00,SA-17,SA-17 c,CCI-004841,Policy
3639,SA-17-01,SA-17(1),SA-17 (1) (a),CCI-004842,Policy
3640,SA-17-01,SA-17(1),SA-17 (1) (a),CCI-004843,Policy
3641,SA-17-01,SA-17(1),SA-17 (1) (b),CCI-004844,Policy
3642,SA-17-08,SA-17(8),SA-17 (8),CCI-004845,Policy
3643,SA-17-08,SA-17(8),SA-17 (8),CCI-004846,Policy
3644,SA-17-08,SA-17(8),SA-17 (8),CCI-004847,Policy
3645,SA-17-09,SA-17(9),SA-17 (9),CCI-004848,Policy
3646,SA-17-09,SA-17(9),SA-17 (9),CCI-004849,Policy
3647,SA-23-00,SA-23,SA-23,CCI-004850,Policy
3648,SA-23-00,SA-23,SA-23,CCI-004851,Policy
3649,SC-01-00,SC-1,SC-1 a 1 (a),CCI-004852,Policy
3650,SC-01-00,SC-1,SC-1 a 1 (b),CCI-004853,Policy
3651,SC-01-00,SC-1,SC-1 a 2,CCI-004854,Policy
3652,SC-01-00,SC-1,SC-1 b,CCI-004855,Policy
3653,SC-01-00,SC-1,SC-1 b,CCI-004856,Policy
3654,SC-01-00,SC-1,SC-1 b,CCI-004857,Policy
3655,SC-01-00,SC-1,SC-1 b,CCI-004858,Policy
3656,SC-01-00,SC-1,SC-1 b,CCI-004859,Policy
3657,SC-01-00,SC-1,SC-1 b,CCI-004860,Policy
3658,SC-01-00,SC-1,SC-1 c 1,CCI-004861,Policy
3659,SC-01-00,SC-1,SC-1 c 1,CCI-004862,Policy
3660,SC-01-00,SC-1,SC-1 c 2,CCI-004863,Policy
3661,SC-01-00,SC-1,SC-1 c 2,CCI-004864,Policy
3662,SC-02-02,SC-2(2),SC-2 (2),CCI-004865,Technical
3663,SC-05-00,SC-5,SC-5 b,CCI-004866,Technical
3664,SC-05-00,SC-5,SC-5 b,CCI-004867,Technical
3665,SC-07-00,SC-7,SC-7 c,CCI-004868,Technical
3666,SC-07-04,SC-7(4),SC-7 (4) (f),CCI-004869,Policy
3667,SC-07-04,SC-7(4),SC-7 (4) (g),CCI-004870,Policy
3668,SC-07-04,SC-7(4),SC-7 (4) (h),CCI-004871,Policy
3669,SC-07-05,SC-7(5),SC-7 (5),CCI-004872,Technical
3670,SC-07-07,SC-7(7),SC-7 (7),CCI-004873,Technical
3671,SC-07-10,SC-7(10),SC-7 (10) (b),CCI-004874,Technical
3672,SC-07-10,SC-7(10),SC-7 (10) (b),CCI-004875,Technical
3673,SC-07-24,SC-7(24),SC-7 (24) (a),CCI-004876,Policy
3674,SC-07-24,SC-7(24),SC-7 (24) (a),CCI-004876,Technical
3675,SC-07-24,SC-7(24),SC-7 (24) (a),CCI-004877,Technical
3676,SC-07-24,SC-7(24),SC-7 (24) (a),CCI-004877,Policy
3677,SC-07-24,SC-7(24),SC-7 (24) (b),CCI-004878,Technical
3678,SC-07-24,SC-7(24),SC-7 (24) (b),CCI-004878,Policy
3679,SC-07-24,SC-7(24),SC-7 (24) (c),CCI-004879,Technical
3680,SC-07-24,SC-7(24),SC-7 (24) (c),CCI-004879,Policy
3681,SC-07-24,SC-7(24),SC-7 (24) (d),CCI-004880,Policy
3682,SC-07-24,SC-7(24),SC-7 (24) (d),CCI-004880,Technical
3683,SC-07-25,SC-7(25),SC-7 (25),CCI-004881,Policy
3684,SC-07-25,SC-7(25),SC-7 (25),CCI-004882,Policy
3685,SC-07-25,SC-7(25),SC-7 (25),CCI-004883,Policy
3686,SC-07-26,SC-7(26),SC-7 (26),CCI-004884,Policy
3687,SC-07-26,SC-7(26),SC-7 (26),CCI-004885,Policy
3688,SC-07-27,SC-7(27),SC-7 (27),CCI-004886,Policy
3689,SC-07-27,SC-7(27),SC-7 (27),CCI-004887,Policy
3690,SC-07-27,SC-7(27),SC-7 (27),CCI-004888,Policy
3691,SC-07-28,SC-7(28),SC-7 (28),CCI-004889,Policy
3692,SC-07-28,SC-7(28),SC-7 (28),CCI-004890,Policy
3693,SC-07-29,SC-7(29),SC-7 (29),CCI-004891,Technical
3694,SC-07-29,SC-7(29),SC-7 (29),CCI-004892,Technical
3695,SC-08-05,SC-8(5),SC-8 (5),CCI-004893,Technical
3696,SC-08-05,SC-8(5),SC-8 (5),CCI-004894,Technical
3697,SC-11-00,SC-11,SC-11 b,CCI-004895,Technical
3698,SC-11-01,SC-11(1),SC-11 (1) (b),CCI-004896,Technical
3699,SC-11-01,SC-11(1),SC-11 (1) (b),CCI-004897,Technical
3700,SC-12-03,SC-12(3),SC-12 (3),CCI-004898,Policy
3701,SC-12-03,SC-12(3),SC-12 (3),CCI-004898,Technical
3702,SC-12-06,SC-12(6),SC-12 (6),CCI-004899,Policy
3703,SC-12-06,SC-12(6),SC-12 (6),CCI-004899,Technical
3704,SC-13-00,SC-13,SC-13 a,CCI-004900,Technical
3705,SC-16-00,SC-16,SC-16,CCI-004901,Technical
3706,SC-16-00,SC-16,SC-16,CCI-004902,Technical
3707,SC-16-00,SC-16,SC-16,CCI-004903,Policy
3708,SC-16-01,SC-16(1),SC-16 (1),CCI-004904,Technical
3709,SC-16-02,SC-16(2),SC-16 (2),CCI-004905,Technical
3710,SC-16-03,SC-16(3),SC-16 (3),CCI-004906,Technical
3711,SC-16-03,SC-16(3),SC-16 (3),CCI-004907,Technical
3712,SC-16-03,SC-16(3),SC-16 (3),CCI-004908,Technical
3713,SC-17-00,SC-17,SC-17 b,CCI-004909,Policy
3714,SC-17-00,SC-17,SC-17 b,CCI-004909,Technical
3715,SC-28-03,SC-28(3),SC-28 (3),CCI-004910,Technical
3716,SC-28-03,SC-28(3),SC-28 (3),CCI-004910,Policy
3717,SC-28-03,SC-28(3),SC-28 (3),CCI-004911,Policy
3718,SC-32-01,SC-32(1),SC-32 (1),CCI-004912,Policy
3719,SC-32-01,SC-32(1),SC-32 (1),CCI-004912,Technical
3720,SC-36-01,SC-36(1),SC-36 (1) (b),CCI-004913,Policy
3721,SC-36-01,SC-36(1),SC-36 (1) (b),CCI-004914,Policy
3722,SC-36-02,SC-36(2),SC-36 (2),CCI-004915,Policy
3723,SC-36-02,SC-36(2),SC-36 (2),CCI-004916,Policy
3724,SC-42-04,SC-42(4),SC-42 (4),CCI-004917,Policy
3725,SC-42-04,SC-42(4),SC-42 (4),CCI-004918,Policy
3726,SC-42-04,SC-42(4),SC-42 (4),CCI-004919,Policy
3727,SC-42-05,SC-42(5),SC-42 (5),CCI-004920,Policy
3728,SC-42-05,SC-42(5),SC-42 (5),CCI-004921,Policy
3729,SC-45-00,SC-45,SC-45,CCI-004922,Technical
3730,SC-45-01,SC-45(1),SC-45 (1) (a),CCI-004923,Technical
3731,SC-45-01,SC-45(1),SC-45 (1) (a),CCI-004924,Technical
3732,SC-45-01,SC-45(1),SC-45 (1) (a),CCI-004925,Technical
3733,SC-45-01,SC-45(1),SC-45 (1) (b),CCI-004926,Technical
3734,SC-45-01,SC-45(1),SC-45 (1) (b),CCI-004927,Technical
3735,SC-45-02,SC-45(2),SC-45 (2) (a),CCI-004928,Technical
3736,SC-45-02,SC-45(2),SC-45 (2) (b),CCI-004929,Technical
3737,SC-46-00,SC-46,SC-46,CCI-004930,Technical
3738,SC-47-00,SC-47,SC-47,CCI-004931,Technical
3739,SC-47-00,SC-47,SC-47,CCI-004931,Policy
3740,SC-48-00,SC-48,SC-48,CCI-004932,Policy
3741,SC-48-00,SC-48,SC-48,CCI-004932,Technical
3742,SC-48-00,SC-48,SC-48,CCI-004933,Policy
3743,SC-48-00,SC-48,SC-48,CCI-004934,Policy
3744,SC-48-00,SC-48,SC-48,CCI-004935,Policy
3745,SC-48-01,SC-48(1),SC-48 (1),CCI-004936,Technical
3746,SC-48-01,SC-48(1),SC-48 (1),CCI-004936,Policy
3747,SC-48-01,SC-48(1),SC-48 (1),CCI-004937,Policy
3748,SC-48-01,SC-48(1),SC-48 (1),CCI-004938,Policy
3749,SC-48-01,SC-48(1),SC-48 (1),CCI-004939,Policy
3750,SC-49-00,SC-49,SC-49,CCI-004940,Policy
3751,SC-49-00,SC-49,SC-49,CCI-004940,Technical
3752,SC-49-00,SC-49,SC-49,CCI-004941,Policy
3753,SC-50-00,SC-50,SC-50,CCI-004942,Policy
3754,SC-50-00,SC-50,SC-50,CCI-004942,Technical
3755,SC-50-00,SC-50,SC-50,CCI-004943,Policy
3756,SI-01-00,SI-1,SI-1 a 1 (b),CCI-004944,Policy
3757,SI-01-00,SI-1,SI-1 b,CCI-004945,Policy
3758,SI-01-00,SI-1,SI-1 b,CCI-004946,Policy
3759,SI-01-00,SI-1,SI-1 b,CCI-004947,Policy
3760,SI-01-00,SI-1,SI-1 b,CCI-004948,Policy
3761,SI-01-00,SI-1,SI-1 b,CCI-004949,Policy
3762,SI-01-00,SI-1,SI-1 b,CCI-004950,Policy
3763,SI-01-00,SI-1,SI-1 c 1,CCI-004951,Policy
3764,SI-01-00,SI-1,SI-1 c 1,CCI-004952,Policy
3765,SI-01-00,SI-1,SI-1 c 2,CCI-004953,Policy
3766,SI-01-00,SI-1,SI-1 c 2,CCI-004954,Policy
3767,SI-02-02,SI-2(2),SI-2 (2),CCI-004955,Policy
3768,SI-02-02,SI-2(2),SI-2 (2),CCI-004956,Policy
3769,SI-02-02,SI-2(2),SI-2 (2),CCI-004957,Policy
3770,SI-02-02,SI-2(2),SI-2 (2),CCI-004958,Policy
3771,SI-02-02,SI-2(2),SI-2 (2),CCI-004959,Policy
3772,SI-02-02,SI-2(2),SI-2 (2),CCI-004960,Policy
3773,SI-02-04,SI-2(4),SI-2 (4),CCI-004961,Policy
3774,SI-02-04,SI-2(4),SI-2 (4),CCI-004961,Technical
3775,SI-02-04,SI-2(4),SI-2 (4),CCI-004962,Policy
3776,SI-03-00,SI-3,SI-3 a,CCI-004963,Technical
3777,SI-03-00,SI-3,SI-3 a,CCI-004963,Policy
3778,SI-03-00,SI-3,SI-3 b,CCI-004964,Policy
3779,SI-03-00,SI-3,SI-3 b,CCI-004965,Policy
3780,SI-03-00,SI-3,SI-3 c 2,CCI-004966,Policy
3781,SI-03-00,SI-3,SI-3 c 2,CCI-004966,Technical
3782,SI-04-00,SI-4,SI-4 d,CCI-004967,Policy
3783,SI-04-02,SI-4(2),SI-4 (2),CCI-004968,Technical
3784,SI-04-03,SI-4(3),SI-4 (3),CCI-004969,Technical
3785,SI-04-03,SI-4(3),SI-4 (3),CCI-004970,Technical
3786,SI-04-04,SI-4(4),SI-4 (4) (a),CCI-004971,Technical
3787,SI-04-04,SI-4(4),SI-4 (4) (a),CCI-004972,Technical
3788,SI-04-04,SI-4(4),SI-4 (4) (b),CCI-004973,Technical
3789,SI-04-04,SI-4(4),SI-4 (4) (b),CCI-004974,Technical
3790,SI-04-09,SI-4(9),SI-4 (9),CCI-004975,Policy
3791,SI-04-09,SI-4(9),SI-4 (9),CCI-004976,Policy
3792,SI-04-10,SI-4(10),SI-4 (10),CCI-004977,Policy
3793,SI-04-10,SI-4(10),SI-4 (10),CCI-004978,Policy
3794,SI-04-10,SI-4(10),SI-4 (10),CCI-004979,Policy
3795,SI-04-12,SI-4(12),SI-4 (12),CCI-004980,Policy
3796,SI-04-16,SI-4(16),SI-4 (16),CCI-004981,Policy
3797,SI-04-16,SI-4(16),SI-4 (16),CCI-004981,Technical
3798,SI-04-25,SI-4(25),SI-4 (25),CCI-004982,Technical
3799,SI-05-01,SI-5(1),SI-5 (1),CCI-004983,Policy
3800,SI-06-00,SI-6,SI-6 a,CCI-004984,Policy
3801,SI-06-00,SI-6,SI-6 a,CCI-004985,Technical
3802,SI-06-00,SI-6,SI-6 b,CCI-004986,Policy
3803,SI-06-00,SI-6,SI-6 b,CCI-004987,Policy
3804,SI-06-00,SI-6,SI-6 b,CCI-004988,Technical
3805,SI-06-00,SI-6,SI-6 c,CCI-004989,Technical
3806,SI-06-00,SI-6,SI-6 c,CCI-004990,Policy
3807,SI-06-00,SI-6,SI-6 d,CCI-004991,Policy
3808,SI-06-00,SI-6,SI-6 d,CCI-004992,Technical
3809,SI-06-02,SI-6(2),SI-6 (2),CCI-004993,Technical
3810,SI-06-03,SI-6(3),SI-6 (3),CCI-004994,Policy
3811,SI-06-03,SI-6(3),SI-6 (3),CCI-004995,Policy
3812,SI-07-00,SI-7,SI-7 b,CCI-004996,Policy
3813,SI-07-00,SI-7,SI-7 b,CCI-004996,Technical
3814,SI-07-00,SI-7,SI-7 b,CCI-004997,Technical
3815,SI-07-00,SI-7,SI-7 b,CCI-004997,Policy
3816,SI-07-17,SI-7(17),SI-7 (17),CCI-004998,Technical
3817,SI-07-17,SI-7(17),SI-7 (17),CCI-004999,Policy
3818,SI-08-00,SI-8,SI-8 b,CCI-005000,Policy
3819,SI-08-00,SI-8,SI-8 b,CCI-005001,Policy
3820,SI-08-02,SI-8(2),SI-8 (2),CCI-005002,Policy
3821,SI-10-06,SI-10(6),SI-10 (6),CCI-005003,Technical
3822,SI-12-01,SI-12(1),SI-12 (1),CCI-005004,Policy
3823,SI-12-01,SI-12(1),SI-12 (1),CCI-005005,Policy
3824,SI-12-02,SI-12(2),SI-12 (2),CCI-005006,Policy
3825,SI-12-02,SI-12(2),SI-12 (2),CCI-005007,Policy
3826,SI-12-03,SI-12(3),SI-12 (3),CCI-005008,Policy
3827,SI-13-03,SI-13(3),SI-13 (3),CCI-005009,Policy
3828,SI-13-04,SI-13(4),SI-13 (4) (b),CCI-005010,Policy
3829,SI-14-02,SI-14(2),SI-14 (2) (a),CCI-005011,Policy
3830,SI-14-02,SI-14(2),SI-14 (2) (a),CCI-005012,Policy
3831,SI-14-02,SI-14(2),SI-14 (2) (a),CCI-005013,Policy
3832,SI-14-02,SI-14(2),SI-14 (2) (a),CCI-005014,Policy
3833,SI-14-02,SI-14(2),SI-14 (2) (b),CCI-005015,Policy
3834,SI-14-03,SI-14(3),SI-14 (3),CCI-005016,Policy
3835,SI-14-03,SI-14(3),SI-14 (3),CCI-005017,Policy
3836,SI-18-00,SI-18,SI-18 a,CCI-005018,Technical
3837,SI-18-00,SI-18,SI-18 a,CCI-005018,Policy
3838,SI-18-00,SI-18,SI-18 a,CCI-005019,Policy
3839,SI-18-00,SI-18,SI-18 b 1,CCI-005020,Technical
3840,SI-18-00,SI-18,SI-18 b 1,CCI-005020,Policy
3841,SI-18-01,SI-18(1),SI-18 (1),CCI-005021,Policy
3842,SI-18-01,SI-18(1),SI-18 (1),CCI-005021,Technical
3843,SI-18-01,SI-18(1),SI-18 (1),CCI-005022,Policy
3844,SI-18-02,SI-18(2),SI-18 (2),CCI-005023,Technical
3845,SI-18-02,SI-18(2),SI-18 (2),CCI-005023,Policy
3846,SI-18-03,SI-18(3),SI-18 (3),CCI-005024,Technical
3847,SI-18-03,SI-18(3),SI-18 (3),CCI-005024,Policy
3848,SI-18-04,SI-18(4),SI-18 (4),CCI-005025,Policy
3849,SI-18-04,SI-18(4),SI-18 (4),CCI-005025,Technical
3850,SI-18-05,SI-18(5),SI-18 (5),CCI-005026,Policy
3851,SI-18-05,SI-18(5),SI-18 (5),CCI-005026,Technical
3852,SI-18-05,SI-18(5),SI-18 (5),CCI-005027,Policy
3853,SI-18-05,SI-18(5),SI-18 (5),CCI-005028,Technical
3854,SI-18-05,SI-18(5),SI-18 (5),CCI-005028,Policy
3855,SI-19-00,SI-19,SI-19 a,CCI-005029,Technical
3856,SI-19-00,SI-19,SI-19 a,CCI-005029,Policy
3857,SI-19-00,SI-19,SI-19 a,CCI-005030,Policy
3858,SI-19-00,SI-19,SI-19 b,CCI-005031,Policy
3859,SI-19-00,SI-19,SI-19 b,CCI-005031,Technical
3860,SI-19-00,SI-19,SI-19 b,CCI-005032,Policy
3861,SI-19-01,SI-19(1),SI-19 (1),CCI-005033,Policy
