Junction ID,ATT&CK Technique,Security Control ID,ATT&CK Technique Name,Control Family,Control Name,Mapping Type,Reference Source,ATT&CK Version,Domain,Creation Date,Last Update
4572,T1048,CM-07-00,Exfiltration Over Alternative Protocol,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4573,T1048,SA-08-00,Exfiltration Over Alternative Protocol,System and Services Acquisition,Security and Privacy Engineering Principles,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4574,T1048,SA-09-00,Exfiltration Over Alternative Protocol,System and Services Acquisition,External System Services,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4575,T1048,SC-28-00,Exfiltration Over Alternative Protocol,System and Communications Protection,Protection of Information at Rest,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4576,T1048,SC-31-00,Exfiltration Over Alternative Protocol,System and Communications Protection,Covert Channel Analysis,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4577,T1048,SC-46-00,Exfiltration Over Alternative Protocol,System and Communications Protection,Cross Domain Policy Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4578,T1048,SC-07-00,Exfiltration Over Alternative Protocol,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4579,T1048,SI-10-00,Exfiltration Over Alternative Protocol,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4580,T1048,SI-15-00,Exfiltration Over Alternative Protocol,System and Information Integrity,Information Output Filtering,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4581,T1048,SI-03-00,Exfiltration Over Alternative Protocol,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4582,T1048,SI-04-00,Exfiltration Over Alternative Protocol,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4583,T1048,SR-04-00,Exfiltration Over Alternative Protocol,Supply Chain Risk Management,Provenance,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4584,T1053.006,CM-06-00,Systemd Timers,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4585,T1659,AC-17-00,Content Injection,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4586,T1659,AC-04-00,Content Injection,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4587,T1654,AC-04-00,Log Enumeration,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4588,T1654,AC-03-00,Log Enumeration,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4589,T1651,IA-02-00,Cloud Administration Command,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4590,T1651,SI-04-00,Cloud Administration Command,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4591,T1651,AC-17-00,Cloud Administration Command,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4592,T1651,AC-06-00,Cloud Administration Command,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4593,T1651,AC-03-00,Cloud Administration Command,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4594,T1578.005,AC-20-00,Modify Cloud Compute Configurations,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4595,T1578.005,CM-03-00,Modify Cloud Compute Configurations,Configuration Management,Configuration Change Control,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4596,T1578.005,AC-06-00,Modify Cloud Compute Configurations,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4597,T1578.005,AC-03-00,Modify Cloud Compute Configurations,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4598,T1567.004,AC-17-00,Exfiltration Over Webhook,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4599,T1567.004,SC-07-00,Exfiltration Over Webhook,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4600,T1567.003,SC-07-00,Exfiltration to Text Storage Sites,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4601,T1567.003,AC-17-00,Exfiltration to Text Storage Sites,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4602,T1562.012,SI-07-00,Disable or Modify Linux Audit System,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4603,T1562.012,CM-06-00,Disable or Modify Linux Audit System,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4604,T1562.012,CM-05-00,Disable or Modify Linux Audit System,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4605,T1562.012,CM-03-00,Disable or Modify Linux Audit System,Configuration Management,Configuration Change Control,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4606,T1562.012,AC-06-00,Disable or Modify Linux Audit System,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4607,T1562.012,AC-03-00,Disable or Modify Linux Audit System,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4608,T1562.012,AC-02-00,Disable or Modify Linux Audit System,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4609,T1562.011,SI-07-00,Spoof Security Alerting,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4610,T1562.011,SI-04-00,Spoof Security Alerting,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4611,T1562.011,CM-06-00,Spoof Security Alerting,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4612,T1562.011,SI-03-00,Spoof Security Alerting,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4613,T1556.008,SI-07-00,Network Provider DLL,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4614,T1556.008,CM-03-00,Network Provider DLL,Configuration Management,Configuration Change Control,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4615,T1556.008,CM-07-00,Network Provider DLL,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4616,T1556.008,CM-06-00,Network Provider DLL,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4617,T1556.008,CM-05-00,Network Provider DLL,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4618,T1556.008,AC-06-00,Network Provider DLL,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4619,T1556.008,CM-02-00,Network Provider DLL,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4620,T1556.008,SI-04-00,Network Provider DLL,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4621,T1556.008,AC-03-00,Network Provider DLL,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4622,T1555.006,CM-07-00,Cloud Secrets Management Stores,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4623,T1555.006,AC-06-00,Cloud Secrets Management Stores,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4624,T1555.006,AC-03-00,Cloud Secrets Management Stores,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4625,T1555.006,AC-02-00,Cloud Secrets Management Stores,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4626,T1552.008,SI-04-00,Chat Messages,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4627,T1552.008,AC-04-00,Chat Messages,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4628,T1548.005,CM-05-00,Temporary Elevated Cloud Access,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4629,T1548.005,AC-03-00,Temporary Elevated Cloud Access,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4630,T1548.005,AC-02-00,Temporary Elevated Cloud Access,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4631,T1548.005,AC-06-00,Temporary Elevated Cloud Access,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4632,T1098.006,IA-05-00,Additional Container Cluster Roles,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4633,T1098.006,AC-03-00,Additional Container Cluster Roles,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4634,T1098.006,AC-02-00,Additional Container Cluster Roles,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4635,T1059.009,IA-02-00,Cloud API,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4636,T1059.009,SI-04-00,Cloud API,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4637,T1059.009,CM-07-00,Cloud API,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4638,T1059.009,AC-06-00,Cloud API,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4639,T1059.009,AC-03-00,Cloud API,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4640,T1059.009,AC-02-00,Cloud API,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4641,T1036.008,CM-07-00,Masquerade File Type,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4642,T1036.008,SI-10-00,Masquerade File Type,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4643,T1036.008,SI-04-00,Masquerade File Type,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4644,T1036.008,SC-07-00,Masquerade File Type,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4645,T1027.012,SI-03-00,LNK Icon Smuggling,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4646,T1027.010,SI-10-00,Command Obfuscation,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4647,T1027.010,SI-04-00,Command Obfuscation,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4648,T1027.010,CM-06-00,Command Obfuscation,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4649,T1021.008,IA-05-00,Direct Cloud VM Connections,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4650,T1021.008,IA-02-00,Direct Cloud VM Connections,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4651,T1021.008,CM-07-00,Direct Cloud VM Connections,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4652,T1021.008,CM-06-00,Direct Cloud VM Connections,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4653,T1021.008,CM-05-00,Direct Cloud VM Connections,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4654,T1021.008,AC-20-00,Direct Cloud VM Connections,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4655,T1021.008,AC-17-00,Direct Cloud VM Connections,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4656,T1021.008,SI-04-00,Direct Cloud VM Connections,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4657,T1021.008,AC-03-00,Direct Cloud VM Connections,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4658,T1021.007,IA-05-00,Cloud Services,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4659,T1021.007,IA-02-00,Cloud Services,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4660,T1021.007,AC-20-00,Cloud Services,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4661,T1021.007,AC-03-00,Cloud Services,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4662,T1021.008,AC-06-00,Direct Cloud VM Connections,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4663,T1021.007,AC-05-00,Cloud Services,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4664,T1021.007,AC-06-00,Cloud Services,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4665,T1112,SI-07-00,Modify Registry,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4666,T1562.010,SC-08-00,Downgrade Attack,System and Communications Protection,Transmission Confidentiality and Integrity,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4667,T1562.010,CM-02-00,Downgrade Attack,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4668,T1562.010,CM-06-00,Downgrade Attack,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4669,T1562.010,RA-05-00,Downgrade Attack,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4670,T1562.010,SI-04-00,Downgrade Attack,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4671,T1562,SC-08-00,Impair Defenses,System and Communications Protection,Transmission Confidentiality and Integrity,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4672,T1562,AC-02-00,Impair Defenses,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4673,T1562,AC-03-00,Impair Defenses,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4674,T1562,AC-05-00,Impair Defenses,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
4675,T1562,AC-06-00,Impair Defenses,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
