ATT&CK Technique ID,ATT&CK Technique Name,ATT&CK Technique Description,STIX ID,URL,Created,Last Modified,Domain,Version,Detection,Platforms,Data Source,Citations,Type
T1636.003,Contact List,"Adversaries may utilize standard operating system APIs to gather contact list data. On Android, this can be accomplished using the Contacts Content Provider. On iOS, this can be accomplished using the `Contacts` framework.      If the device has been jail",attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,https://attack.mitre.org/techniques/T1636/003,01 April 2022,20 March 2023,mobile-attack,1.1,"On both Android and iOS, the user can manage which applications have permission to access the contact list through the device settings screen, revoking the permission if necessary. Application vetting services could look for `android.permission.READ_CONTA","Android,iOS",Post-Adversary Device Access,"(Citation: Palo Alto HenBox),(Citation: TrendMicro Coronavirus Updates),(Citation: Kaspersky-WUC),(Citation: Threat Fabric Cerberus),(Citation: Lookout-Monokle),(Citation: lookout_abstractemu_1021),(Citation: Zscaler TikTok Spyware),(Citation: Lookout Uyg",Mobile
T1636.004,SMS Messages,"Adversaries may utilize standard operating system APIs to gather SMS messages. On Android, this can be accomplished using the SMS Content Provider. iOS provides no standard API to access SMS messages.   If the device has been jailbroken or rooted, an adve",attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,https://attack.mitre.org/techniques/T1636/004,01 April 2022,20 March 2023,mobile-attack,1.1,"On Android, the user can manage which applications have permission to access SMS messages through the device settings screen, revoking the permission if necessary. Application vetting services could look for `android.permission.READ_SMS` in an Android app","Android,iOS",,"(Citation: Palo Alto HenBox),(Citation: TrendMicro Coronavirus Updates),(Citation: Kaspersky-WUC),(Citation: Google Bread),(Citation: Threat Fabric Cerberus),(Citation: Lookout-Dendroid),(Citation: Cybereason EventBot),(Citation: lookout_abstractemu_1021)",Mobile
T1637,Dynamic Resolution,Adversaries may dynamically establish connections to command and control infrastructure to evade common detections and remediations. This may be achieved by using malware that shares a common algorithm with the infrastructure the adversary uses to receive,attack-pattern--2ccc3d39-9598-4d32-9657-42e1c7095d26,https://attack.mitre.org/techniques/T1637,05 April 2022,14 August 2023,mobile-attack,1.1,"Detecting dynamically generated domains can be challenging due to the number of different Domain Generation Algorithms (DGAs), constantly evolving malware families, and the increasing complexity of the algorithms. There are a myriad of approaches for dete","Android,iOS",Post-Adversary Device Access,",",Mobile
T1637.001,Domain Generation Algorithms,Adversaries may use [Domain Generation Algorithms](https://attack.mitre.org/techniques/T1637/001) (DGAs) to procedurally generate domain names for uses such as command and control communication   or malicious application distribution.(Citation: securelist,attack-pattern--fd211238-f767-4599-8c0d-9dca36624626,https://attack.mitre.org/techniques/T1637/001,05 April 2022,14 August 2023,mobile-attack,1.1,"Detecting dynamically generated domains can be challenging due to the number of different DGA algorithms, constantly evolving malware families, and the increasing complexity of the algorithms. There are a myriad of approaches for detecting a pseudo-random","Android,iOS",Post-Adversary Device Access,"(Citation: proofpoint_flubot_0421),(Citation: Bitdefender Mandrake),(Citation: securelist rotexy 2018),(Citation: nccgroup_sharkbot_0322),",Mobile
T1638,Adversary-in-the-Middle,Adversaries may attempt to position themselves between two or more networked devices to support follow-on behaviors such as [Transmitted Data Manipulation](https://attack.mitre.org/techniques/T1565/002) or [Endpoint Denial of Service](https://attack.mitre,attack-pattern--08e22979-d320-48ed-8711-e7bf94aabb13,https://attack.mitre.org/techniques/T1638,05 April 2022,15 March 2023,mobile-attack,2.1,Application vetting services should look for applications that request VPN access. These applications should be heavily scrutinized since VPN functionality is not very common. Mobile security products can potentially detect rogue Wi-Fi access points if th,"Android,iOS",Post-Adversary Device Access,"(Citation: Xiao-KeyRaider),(Citation: threatfabric_sova_0921),(Citation: Skycure-Profiles),",Mobile
T1639,Exfiltration Over Alternative Protocol,Adversaries may steal data by exfiltrating it over a different protocol than that of the existing command and control channel. The data may also be sent to an alternate network location from the main command and control server.   Alternate protocols inclu,attack-pattern--3e091a89-a493-4a6c-8e88-d57be19bb98d,https://attack.mitre.org/techniques/T1639,06 April 2022,14 August 2023,mobile-attack,1.1,"[Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1639)s can be difficult to detect, and therefore enterprises may be better served focusing on detection at other stages of adversarial behavior.","Android,iOS",Post-Adversary Device Access,"(Citation: trendmicro_tianyspy_0122),",Mobile
T1639.001,Exfiltration Over Unencrypted Non-C2 Protocol,Adversaries may steal data by exfiltrating it over an un-encrypted network protocol other than that of the existing command and control channel. The data may also be sent to an alternate network location from the main command and control server.  Adversar,attack-pattern--37047267-3e56-453c-833e-d92b68118120,https://attack.mitre.org/techniques/T1639/001,06 April 2022,14 August 2023,mobile-attack,1.1,"[Exfiltration Over Unencrypted Non-C2 Protocol](https://attack.mitre.org/techniques/T1639/001)s can be difficult to detect, and therefore enterprises may be better served focusing on detection at other stages of adversarial behavior.","Android,iOS",Post-Adversary Device Access,"(Citation: SecureList BusyGasper),(Citation: TrendMicro Coronavirus Updates),",Mobile
T1640,Account Access Removal,"Adversaries may interrupt availability of system and network resources by inhibiting access to accounts utilized by legitimate users. Accounts may be deleted, locked, or manipulated (ex: credentials changed) to remove access to accounts.",attack-pattern--e2c2249a-eb82-4614-8dd4-9c514dde65e2,https://attack.mitre.org/techniques/T1640,06 April 2022,15 March 2023,mobile-attack,1.1,Application vetting services could closely scrutinize applications that request Device Administrator permissions.,Android,Post-Adversary Device Access,"(Citation: Lookout-Monokle),",Mobile
T1641,Data Manipulation,"Adversaries may insert, delete, or alter data in order to manipulate external outcomes or hide activity. By manipulating data, adversaries may attempt to affect a business process, organizational understanding, or decision making.  The type of modificatio",attack-pattern--c548d8c4-a0a3-4a24-bb79-2a84abbc7b36,https://attack.mitre.org/techniques/T1641,06 April 2022,20 March 2023,mobile-attack,1.1,Application vetting services could look for use of standard APIs (e.g. the clipboard API) that could indicate data manipulation is occurring.,Android,Post-Adversary Device Access,",",Mobile
T1641.001,Transmitted Data Manipulation,"Adversaries may alter data en route to storage or other systems in order to manipulate external outcomes or hide activity. By manipulating transmitted data, adversaries may attempt to affect a business process, organizational understanding, or decision ma",attack-pattern--74e6003f-c7f4-4047-983b-708cc19b96b6,https://attack.mitre.org/techniques/T1641/001,06 April 2022,20 March 2023,mobile-attack,1.1,Applications could be vetted for their use of the clipboard manager APIs with extra scrutiny given to application that make use of them.,Android,Post-Adversary Device Access,"(Citation: threatfabric_sova_0921),(Citation: Android 10 Privacy Changes)",Mobile
T1642,Endpoint Denial of Service,"Adversaries may perform Endpoint Denial of Service (DoS) attacks to degrade or block the availability of services to users.  On Android versions prior to 7, apps can abuse Device Administrator access to reset the device lock passcode, preventing the user ",attack-pattern--eb6cf439-1bcb-4d10-bc68-1eed844ed7b3,https://attack.mitre.org/techniques/T1642,06 April 2022,20 March 2023,mobile-attack,1.1,"On Android, users can review which applications have Device Administrator access in the device settings and revoke permission where appropriate. Application vetting services can detect and closely scrutinize applications that utilize Device Administrator ","Android,iOS",Post-Adversary Device Access,"(Citation: CheckPoint-Charger),(Citation: PaloAlto-Xbot),(Citation: Talos GPlayed),(Citation: Threat Fabric Exobot),",Mobile
T1643,Generate Traffic from Victim,"Adversaries may generate outbound traffic from devices. This is typically performed to manipulate external outcomes, such as to achieve carrier billing fraud or to manipulate app store rankings or ratings. Outbound traffic is typically generated as SMS me",attack-pattern--a8e971b8-8dc7-4514-8249-ae95427ec467,https://attack.mitre.org/techniques/T1643,06 April 2022,20 March 2023,mobile-attack,1.1,"On Android, users can review which applications can use premium SMS features in the “Special access” page within application settings. Application vetting services can detect when applications request the `SEND_SMS` permission, which should be infrequentl","Android,iOS",Post-Adversary Device Access,"(Citation: ArsTechnica-HummingBad),(Citation: Google Security Zen),(Citation: Tripwire-MazarBOT),(Citation: CheckPoint-Judy),(Citation: WeLiveSecurity AdDisplayAshas),(Citation: Google Bread),(Citation: CheckPoint Agent Smith),(Citation: WhiteOps TERRACOT",Mobile
